*N2O emissions output file

*DSSAT Cropping System Model Ver. 4.8.5.000 -release  OCT 24, 2025 14:14:59

*RUN   1        : 1                         CSCER048 TUDU1501    1
 MODEL          : CSCER048 - Wheat
 EXPERIMENT     : TUDU1501 WH
 DATA PATH      :
 TREATMENT  1   : 1                         CSCER048
  
!              |------------------------------ Cumulative -----------------------------|------------------------------ Daily ----------------------------------|
!               N2Oemit  N2emit  NOemit   Denit  Nitrif   N2O-denit+nit      N2      NO N2Oemit  N2emit  NOemit   Denit  Nitrif   N2O-denit+nit      N2      NO   Denitrification (g[N]/ha) by soil depth (cm):                           Nitrification (g[N]/ha) by soil depth (cm):                             N2O flux (g[N]/ha) by soil depth (cm):                                  N2 flux (g[N]/ha) by soil depth (cm):                                   NO flux (g[N]/ha) by soil depth (cm):
!                 kg/ha   kg/ha   kg/ha   kg/ha   kg/ha   kg/ha   kg/ha   kg/ha   kg/ha    g/ha    g/ha    g/ha    g/ha    g/ha    g/ha    g/ha    g/ha    g/ha     0-5    5-15   15-30   30-45   45-60   60-80  80-100 100-150 150-200     0-5    5-15   15-30   30-45   45-60   60-80  80-100 100-150 150-200     0-5    5-15   15-30   30-45   45-60   60-80  80-100 100-150 150-200     0-5    5-15   15-30   30-45   45-60   60-80  80-100 100-150 150-200     0-5    5-15   15-30   30-45   45-60   60-80  80-100 100-150 150-200
@YEAR DOY   DAS   N2OEC    N2EC    NOEC    NDNC    NITC   N2ODC   N2ONC   N2FLC   NOFLC  N2OGED   N2GED   NOGED    NDND   NITRD   N2ODD   N2OND   N2FLD   NOFLD   NDN1D   NDN2D   NDN3D   NDN4D   NDN5D   NDN6D   NDN7D   NDN8D   NDN9D   NIT1D   NIT2D   NIT3D   NIT4D   NIT5D   NIT6D   NIT7D   NIT8D   NIT9D   N2O1D   N2O2D   N2O3D   N2O4D   N2O5D   N2O6D   N2O7D   N2O8D   N2O9D   N2F1D   N2F2D   N2F3D   N2F4D   N2F5D   N2F6D   N2F7D   N2F8D   N2F9D   NOF1D   NOF2D   NOF3D   NOF4D   NOF5D   NOF6D   NOF7D   NOF8D   NOF9D   
   15 116    40    0.02    0.00    0.07    0.00    25.5   0.000   0.026   0.000   0.083     0.7     0.0     2.4     0.0     387    0.00    0.39    0.00    1.41     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    298.      0.      8.      7.      8.      9.     10.     23.     25.     0.3     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     1.3     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 117    41    0.02    0.00    0.07    0.00    25.9   0.000   0.026   0.000   0.084     0.6     0.0     2.1     0.0     373    0.00    0.37    0.00    1.27     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    279.      0.      9.      7.      8.      9.     10.     24.     26.     0.3     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     1.2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 118    42    0.02    0.00    0.07    0.00    26.2   0.000   0.027   0.000   0.085     0.6     0.0     1.9     0.0     351    0.00    0.35    0.00    1.08     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    249.      0.     10.      8.      9.     10.     11.     26.     28.     0.2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     1.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 119    43    0.02    0.00    0.07    0.00    26.5   0.000   0.027   0.000   0.086     0.3     0.0     0.8     0.0     264    0.00    0.26    0.00    0.25     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    154.      1.     11.      9.     10.     11.     12.     28.     29.     0.2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 120    44    0.02    0.00    0.07    0.00    26.8   0.000   0.027   0.000   0.086     0.5     0.0     1.6     0.0     295    0.00    0.29    0.00    0.75     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    182.      1.     11.      9.     10.     11.     12.     28.     29.     0.2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.6     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 121    45    0.02    0.00    0.07    0.00    27.1   0.000   0.027   0.000   0.087     0.5     0.0     1.5     0.0     262    0.00    0.26    0.00    0.71     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    147.      1.     12.     10.     10.     12.     12.     29.     30.     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.6     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 122    46    0.02    0.00    0.07    0.00    27.2   0.000   0.028   0.000   0.087     0.2     0.0     0.5     0.0     164    0.00    0.16    0.00    0.13     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     63.      1.      7.      7.      8.     11.     12.     27.     28.     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 123    47    0.02    0.00    0.07    0.00    27.4   0.000   0.028   0.000   0.087     0.3     0.0     0.8     0.0     166    0.00    0.17    0.00    0.17     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     70.      2.      8.      6.      7.      9.     11.     26.     27.     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 124    48    0.02    0.00    0.08    0.00    27.5   0.000   0.028   0.000   0.088     0.2     0.0     0.5     0.0     146    0.00    0.15    0.00    0.11     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     48.      2.      8.      7.      7.      9.     10.     27.     28.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 125    49    0.02    0.00    0.08    0.00    27.7   0.000   0.028   0.000   0.088     0.3     0.0     0.9     0.0     191    0.00    0.19    0.00    0.30     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     71.      4.     12.      9.     10.     11.     12.     31.     31.     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 126    50    0.02    0.00    0.08    0.03    27.9   0.004   0.028   0.025   0.096     0.4     0.8     1.1    29.2     197    4.38    0.20   24.87    7.72     4.9     7.6     9.1     5.1     2.6     0.0     0.0     0.0     0.0     57.      6.     15.     12.     12.     13.     14.     32.     35.     0.7     1.4     1.6     0.6     0.2     0.0     0.0     0.0     0.0     4.2     6.2     7.5     4.5     2.4     0.0     0.0     0.0     0.0     1.6     2.9     2.4     0.6     0.2     0.0     0.0     0.0     0.0
   15 127    51    0.02    0.00    0.08    0.15    28.1   0.022   0.029   0.126   0.105     0.3     1.4     0.5   118.7     173   17.22    0.17  101.47    9.54    11.6    36.8    46.8    16.0     5.9     1.7     0.0     0.0     0.0     28.      5.     12.     12.     13.     15.     15.     35.     38.     1.0     5.2     8.4     2.1     0.5     0.1     0.0     0.0     0.0    10.6    31.6    38.4    13.9     5.4     1.6     0.0     0.0     0.0     0.6     2.5     4.6     1.2     0.4     0.1     0.0     0.0     0.0
   15 128    52    0.02    0.01    0.08    0.19    28.3   0.027   0.029   0.163   0.112     0.9     4.2     1.3    42.4     217    5.66    0.22   36.79    6.77     1.9    12.0    17.7     6.9     2.9     0.7     0.3     0.0     0.0     43.     10.     18.     15.     16.     17.     17.     39.     41.     0.2     1.5     2.9     0.9     0.3     0.1     0.0     0.0     0.0     1.8    10.5    14.8     6.0     2.6     0.7     0.3     0.0     0.0     0.5     1.9     3.1     0.8     0.3     0.1     0.0     0.0     0.0
   15 129    53    0.02    0.01    0.08    0.20    28.6   0.028   0.029   0.171   0.114     1.2     5.9     1.7     8.8     240    1.14    0.24    7.63    2.41     0.0     1.2     4.5     2.0     0.9     0.1     0.2     0.0     0.0     40.     15.     22.     18.     18.     20.     19.     44.     44.     0.0     0.1     0.7     0.3     0.1     0.0     0.0     0.0     0.0     0.0     1.0     3.8     1.7     0.8     0.1     0.1     0.0     0.0     0.2     0.4     1.2     0.3     0.1     0.0     0.0     0.0     0.0
   15 130    54    0.02    0.02    0.08    0.21    28.8   0.029   0.029   0.176   0.116     1.0     5.1     1.3     6.1     235    0.72    0.24    5.41    1.65     0.0     1.2     2.0     1.5     0.9     0.2     0.3     0.0     0.0     29.     17.     23.     19.     19.     20.     20.     45.     45.     0.0     0.2     0.3     0.2     0.1     0.0     0.0     0.0     0.0     0.0     1.1     1.7     1.3     0.8     0.2     0.3     0.0     0.0     0.1     0.4     0.6     0.3     0.1     0.0     0.0     0.0     0.0
   15 131    55    0.03    0.02    0.08    0.21    29.0   0.029   0.029   0.177   0.116     1.5     7.6     1.8     0.6     241    0.06    0.24    0.59    0.48     0.0     0.0     0.0     0.2     0.3     0.0     0.2     0.0     0.0     26.     18.     25.     19.     18.     24.     19.     48.     43.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.3     0.0     0.2     0.0     0.0     0.1     0.1     0.1     0.1     0.1     0.0     0.0     0.0     0.0
   15 132    56    0.03    0.03    0.09    0.21    29.3   0.029   0.030   0.177   0.117     1.6     7.9     1.8     0.0     263    0.00    0.26    0.00    0.44     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     24.     21.     26.     24.     23.     25.     24.     50.     45.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0
   15 133    57    0.03    0.04    0.09    0.21    29.6   0.029   0.030   0.177   0.117     1.7     8.2     1.9     0.0     283    0.00    0.28    0.00    0.47     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     23.     25.     29.     26.     25.     27.     26.     54.     48.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.1     0.0     0.0     0.0     0.0     0.1     0.0
   15 134    58    0.03    0.05    0.09    0.21    29.9   0.029   0.030   0.177   0.118     1.5     7.7     1.7     0.0     298    0.00    0.30    0.00    0.48     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     23.     29.     31.     27.     26.     28.     27.     56.     50.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.1     0.0     0.0     0.0     0.0     0.1     0.0
   15 135    59    0.03    0.06    0.09    0.21    30.2   0.029   0.031   0.177   0.118     1.6     8.1     1.8     0.0     310    0.00    0.31    0.00    0.51     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     23.     32.     32.     28.     27.     29.     28.     58.     52.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.1     0.0     0.0     0.0     0.0     0.1     0.0
   15 136    60    0.03    0.06    0.09    0.21    30.5   0.029   0.031   0.177   0.119     1.6     8.0     1.7     0.0     311    0.00    0.31    0.00    0.51     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     21.     34.     32.     28.     27.     29.     28.     58.     52.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.1     0.0     0.0     0.0     0.0     0.1     0.0
   15 137    61    0.04    0.07    0.09    0.21    30.8   0.029   0.031   0.177   0.119     1.6     7.8     1.7     0.0     314    0.00    0.31    0.00    0.52     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     21.     36.     33.     28.     27.     29.     28.     59.     52.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.1     0.0     0.0     0.0     0.0     0.1     0.0
   15 138    62    0.04    0.08    0.10    0.21    31.1   0.029   0.032   0.177   0.120     1.5     7.5     1.6     0.0     304    0.00    0.30    0.00    0.51     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     20.     35.     32.     27.     26.     28.     27.     57.     51.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.1     0.0     0.0     0.0     0.0     0.1     0.0
   15 139    63    0.04    0.09    0.10    0.21    31.4   0.029   0.032   0.177   0.120     1.5     7.3     1.6     0.0     298    0.00    0.30    0.00    0.50     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     19.     35.     31.     27.     26.     28.     27.     56.     50.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.1     0.0     0.0     0.0     0.0     0.1     0.0
   15 140    64    0.04    0.09    0.10    0.21    31.7   0.029   0.032   0.177   0.121     0.6     3.0     0.6     0.0     286    0.00    0.29    0.00    0.37     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     11.     32.     31.     27.     25.     28.     26.     55.     50.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.1     0.0
   15 141    65    0.04    0.09    0.10    0.21    32.0   0.029   0.032   0.177   0.121     0.5     2.4     0.5     0.0     251    0.00    0.25    0.00    0.25     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     10.     19.     22.     21.     24.     27.     25.     54.     48.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.0
   15 142    66    0.04    0.10    0.10    0.21    32.2   0.029   0.033   0.177   0.121     0.8     4.0     0.9     0.0     245    0.00    0.25    0.00    0.24     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     14.     27.     22.     19.     19.     22.     24.     52.     47.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 143    67    0.04    0.10    0.10    0.21    32.5   0.029   0.033   0.177   0.122     1.3     6.3     1.4     0.0     251    0.00    0.25    0.00    0.36     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     17.     33.     25.     20.     19.     21.     23.     49.     45.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 144    68    0.04    0.11    0.10    0.21    32.7   0.029   0.033   0.177   0.122     1.0     4.8     1.1     0.6     238    0.01    0.24    0.63    0.36     0.2     0.4     0.0     0.0     0.0     0.0     0.0     0.0     0.0     14.     32.     24.     19.     18.     20.     22.     46.     42.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.2     0.4     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 145    69    0.04    0.11    0.10    0.21    32.9   0.029   0.033   0.178   0.122     1.1     5.2     1.2     0.5     229    0.03    0.23    0.51    0.40     0.2     0.1     0.0     0.3     0.0     0.0     0.0     0.0     0.0     14.     33.     24.     19.     18.     19.     18.     44.     41.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.2     0.1     0.0     0.3     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.1     0.0     0.0     0.0     0.0     0.0
   15 146    70    0.05    0.12    0.10    0.21    33.2   0.029   0.034   0.178   0.123     1.2     5.7     1.3     0.0     262    0.00    0.26    0.01    0.45     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     16.     37.     29.     25.     23.     21.     23.     47.     42.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0
   15 147    71    0.05    0.12    0.11    0.21    33.5   0.029   0.034   0.178   0.123     1.1     5.2     1.2     0.0     272    0.00    0.27    0.00    0.46     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     16.     38.     29.     25.     23.     26.     23.     47.     43.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0
   15 148    72    0.05    0.13    0.11    0.21    33.7   0.029   0.034   0.178   0.124     1.0     4.8     1.1     0.0     269    0.00    0.27    0.00    0.46     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     16.     38.     29.     25.     23.     26.     23.     47.     42.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0
   15 149    73    0.05    0.13    0.11    0.21    34.0   0.029   0.034   0.178   0.124     1.0     4.5     1.1     0.0     270    0.00    0.27    0.00    0.47     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     16.     38.     29.     25.     23.     26.     23.     47.     43.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0
   15 150    74    0.05    0.14    0.11    0.21    34.3   0.029   0.035   0.178   0.125     1.0     4.3     1.1     0.0     282    0.00    0.28    0.00    0.49     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     16.     41.     30.     26.     24.     27.     24.     49.     44.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0
   15 151    75    0.05    0.14    0.11    0.21    34.6   0.029   0.035   0.178   0.125     0.9     3.9     1.0     0.0     283    0.00    0.28    0.00    0.49     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     15.     41.     31.     26.     25.     27.     24.     50.     45.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0
   15 152    76    0.05    0.15    0.11    0.21    34.9   0.029   0.035   0.178   0.126     0.8     3.6     1.0     0.0     297    0.00    0.30    0.00    0.52     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     14.     43.     33.     28.     26.     29.     26.     53.     47.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0
   15 153    77    0.05    0.15    0.12    0.21    38.0   0.029   0.038   0.178   0.141     1.4     3.3     4.1     0.0    3139    0.00    3.14    0.00   15.71     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0   2816.     49.     38.     32.     30.     33.     30.     60.     52.     2.8     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    15.2     0.2     0.1     0.0     0.0     0.0     0.0     0.1     0.0
   15 154    78    0.05    0.15    0.12    0.21    40.9   0.029   0.041   0.178   0.156     1.7     3.0     6.3     0.0    2890    0.00    2.89    0.00   14.58     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0   2528.     53.     43.     37.     34.     37.     33.     67.     58.     2.5     0.1     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    14.0     0.2     0.1     0.1     0.0     0.0     0.0     0.1     0.1
   15 155    79    0.06    0.15    0.13    0.21    43.4   0.029   0.044   0.178   0.169     1.9     2.7     7.8     0.0    2548    0.00    2.55    0.00   12.84     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0   2158.     53.     45.     40.     37.     41.     37.     73.     62.     2.2     0.1     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    12.2     0.2     0.1     0.1     0.1     0.0     0.0     0.1     0.1
   15 156    80    0.06    0.16    0.14    0.21    45.7   0.029   0.046   0.178   0.180     2.0     2.4     8.6     0.0    2263    0.00    2.26    0.00   11.31     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0   1845.     53.     47.     44.     41.     44.     40.     80.     68.     1.8     0.1     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    10.6     0.2     0.1     0.1     0.1     0.0     0.0     0.1     0.1
   15 157    81    0.06    0.16    0.15    0.21    47.8   0.029   0.048   0.178   0.190     2.1     2.2     9.0     0.0    2066    0.00    2.07    0.00   10.18     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0   1613.     54.     49.     47.     45.     49.     45.     89.     74.     1.6     0.1     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     9.5     0.2     0.1     0.1     0.1     0.1     0.0     0.1     0.1
   15 158    82    0.06    0.16    0.16    0.21    50.6   0.029   0.051   0.178   0.202     2.0     1.8     8.6     0.0    2841    0.00    2.84    0.00   11.83     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0   2374.     51.     48.     48.     47.     52.     47.     94.     79.     2.4     0.1     0.0     0.0     0.0     0.1     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    11.1     0.2     0.1     0.1     0.1     0.1     0.1     0.1     0.1
   15 159    83    0.06    0.16    0.16    0.21    52.5   0.029   0.053   0.178   0.210     2.0     1.7     8.9     0.0    1884    0.00    1.88    0.00    8.07     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0   1412.     47.     45.     47.     48.     54.     49.     99.     82.     1.4     0.0     0.0     0.0     0.0     0.1     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     7.3     0.2     0.1     0.1     0.1     0.1     0.1     0.1     0.1
   15 160    84    0.07    0.16    0.17    0.21    53.5   0.029   0.054   0.178   0.211     0.6     0.5     2.4     0.0    1058    0.00    1.06    0.00    0.94     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    616.     41.     39.     41.     44.     52.     48.     96.     81.     0.6     0.0     0.0     0.0     0.0     0.1     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.3     0.1     0.1     0.1     0.1     0.1     0.1     0.1     0.1
   15 161    85    0.07    0.16    0.17    0.21    54.6   0.029   0.055   0.178   0.213     1.1     0.9     4.1     0.0    1060    0.00    1.06    0.00    1.32     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    648.     45.     33.     35.     38.     48.     44.     91.     77.     0.6     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.7     0.1     0.1     0.1     0.1     0.1     0.0     0.1     0.1
   15 162    86    0.07    0.17    0.18    0.21    55.5   0.029   0.056   0.178   0.215     1.7     1.4     6.2     0.0     936    0.00    0.94    0.00    2.89     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    552.     48.     29.     31.     34.     44.     41.     85.     73.     0.6     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     2.3     0.2     0.1     0.0     0.0     0.0     0.0     0.1     0.1
   15 163    87    0.07    0.17    0.18    0.21    56.3   0.029   0.057   0.178   0.218     1.5     1.3     5.5     0.0     754    0.00    0.75    0.00    2.19     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    385.     50.     26.     28.     31.     42.     39.     81.     70.     0.4     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     1.6     0.2     0.1     0.0     0.0     0.0     0.0     0.1     0.1
   15 164    88    0.07    0.17    0.19    0.21    56.9   0.029   0.057   0.178   0.220     1.4     1.2     5.0     0.0     653    0.00    0.65    0.00    1.94     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    286.     52.     26.     27.     30.     42.     39.     81.     70.     0.3     0.1     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     1.4     0.2     0.1     0.0     0.0     0.0     0.0     0.1     0.1
   15 165    89    0.07    0.17    0.19    0.21    57.5   0.029   0.058   0.178   0.220     0.9     0.7     2.9     0.0     591    0.00    0.59    0.00    0.91     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    208.     56.     26.     28.     31.     44.     41.     84.     72.     0.2     0.1     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.3     0.2     0.1     0.0     0.0     0.0     0.0     0.1     0.1
   15 166    90    0.07    0.17    0.19    0.21    58.1   0.029   0.059   0.178   0.221     0.6     0.5     1.9     0.0     546    0.00    0.55    0.00    0.58     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    146.     44.     29.     30.     33.     48.     45.     92.     78.     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.0     0.1     0.0     0.0     0.1     0.0     0.1     0.1
   15 167    91    0.07    0.17    0.19    0.21    58.6   0.029   0.059   0.178   0.221     0.4     0.3     1.3     0.0     492    0.00    0.49    0.00    0.46     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     95.     41.     26.     30.     32.     48.     46.     94.     80.     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.0     0.0     0.0     0.0     0.1     0.0     0.1     0.1
