$GROWTH FACTOR OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.8.5.000 -release  SEP 11, 2025 22:39:39

*RUN   1        : DRYLAND  - 0 KG N/HA      CSCER048 KSAS8101    1
 MODEL          : CSCER048 - Wheat
 EXPERIMENT     : KSAS8101 WH N RESPONSE,KANSAS STATE  3FE(N)*2IR  (DSSAT3)
 DATA PATH      :
 TREATMENT  1   : DRYLAND  - 0 KG N/HA      CSCER048
  
!........DATES.......  TEMP STAGE  ...PHENOLOGY....  .......PHOTOSYNTHESIS.......  .....GROWTH.....  ..TILLERS. WATER STRESS DETERMINANTS N STRESS DETERMINANTS       
@YEAR DOY   DAS   DAP TMEAN  GSTD    DU VRNFD DYLFD TFGEM  WFGE  TFPD  WFPD  NFPD CO2FD RSFPD  TFGD  WFGD  NFGD  WFTD  NFTD WAVRD WUPRD  SWXD  EOPD  SNXD LN%RD SN%RD RN%RD      
 1982  64   150   140  -4.2  21.6   0.0  0.00  0.44  1.00  0.00  1.00  0.00  0.00 -0.01  0.00  1.00  0.00  0.00  0.00  0.00 99.90 15.00  71.0   0.0 172.5  1.00  1.00  1.00
 1982  65   151   141  -3.0  21.6   0.0  0.00  0.43  1.00  0.00  1.00  0.00  0.00 -0.01  0.00  1.00  0.00  0.00  0.00  0.00 99.90 15.00  70.5   0.0 172.5  1.00  1.00  1.00
 1982  66   152   142  -3.0  21.6   0.0  0.00  0.43  1.00  0.00  1.00  0.00  0.00 -0.01  0.00  1.00  0.00  0.00  0.00  0.00 99.90 15.00  69.9   0.0 172.5  1.00  1.00  1.00
 1982  67   153   143   2.5  21.6   1.4  0.00  0.43  0.94  0.00  0.50  0.00  0.00 -0.01  0.00  0.75  0.00  0.00  0.00  0.00 99.90 15.00  69.6   0.0 172.5  1.00  1.00  1.00
 1982  68   154   144   1.4  21.7   0.8  0.00  0.42  0.98  0.00  0.72  0.00  0.00 -0.01  0.00  0.86  0.00  0.00  0.00  0.00 99.90 15.00  69.1   0.0 172.5  1.00  1.00  1.00
 1982  69   155   145  11.1  21.7   6.5  0.00  0.42  0.60  0.00  0.00  0.00  0.00 -0.01  0.00  0.00  0.00  0.00  0.00  0.00 99.90 15.00  69.2   0.0 172.5  1.00  1.00  1.00
 1982  70   156   146  10.0  21.8   5.9  0.00  0.41  0.64  0.00  0.00  0.00  0.00 -0.01  0.00  0.00  0.00  0.00  0.00  0.00 99.90 15.00  69.2   0.0 172.5  1.00  1.00  1.00
 1982  71   157   147  12.8  21.9   7.6  0.00  0.41  0.53  0.00  0.00  0.00  0.00 -0.01  0.00  0.00  0.00  0.00  0.00  0.00 99.90 15.00  69.4   0.0 172.5  1.00  1.00  1.00
 1982  72   158   148   8.0  22.0   4.8  0.00  0.40  0.72  0.00  0.00  0.00  0.00 -0.01  0.00  0.20  0.00  0.00  0.00  0.00 99.90 15.00  69.4   0.1 172.5  1.00  1.00  1.00
 1982  73   159   149   7.8  22.1   4.7  0.00  0.40  0.73  0.00  0.00  0.00  0.00 -0.01  0.00  0.22  0.00  0.00  0.00  0.00 99.90 15.00  70.0   0.0 172.6  1.00  1.00  1.00
 1982  74   160   150  10.0  22.2   6.1  0.00  0.39  0.64  0.00  0.00  0.00  0.00 -0.01  0.00  0.00  0.00  0.00  0.00  0.00 99.90 15.00  91.3   0.0 172.8  1.00  1.00  1.00
 1982  75   161   151  13.0  22.3   8.0  0.00  0.39  0.52  0.00  0.00  0.00  0.00 -0.01  0.00  0.00  0.00  0.00  0.00  0.00 99.90 15.00  96.0   0.1 171.1  1.00  1.00  1.00
 1982  76   162   152  13.9  22.4   8.5  0.00  0.39  0.48  0.00  0.00  0.00  0.00 -0.01  0.00  0.00  0.00  0.00  0.00  0.00 99.90 14.61  87.8   0.1 160.4  1.00  1.00  1.00
 1982  77   163   153   9.8  22.5   6.0  0.00  0.38  0.65  0.00  0.00  0.00  0.00 -0.01  0.00  0.02  0.00  0.00  0.00  0.00 99.90 15.00  86.1   0.0 158.5  1.00  1.00  1.00
 1982  78   164   154  16.1  22.7  10.0  0.00  0.38  0.40  0.00  0.00  0.00  0.00 -0.01  0.00  0.00  0.00  0.00  0.00  0.00 99.90 11.63  97.0   0.2 157.6  1.00  1.00  1.00
 1982  79   165   155   8.3  22.8   5.2  0.00  0.37  0.71  0.00  0.00  0.00  0.00 -0.01  0.00  0.17  0.00  0.00  0.00  0.00 99.90  8.83  89.4   0.2 151.0  1.00  1.00  1.00
 1982  80   166   156   2.5  22.8   1.6  0.00  0.37  0.94  0.00  0.50  0.00  0.00 -0.01  0.00  0.75  0.00  0.00  0.00  0.00 99.90  9.16  85.5   0.2 149.7  1.00  1.00  1.00
 1982  81   167   157   3.9  22.9   2.5  0.00  0.36  0.88  0.00  0.22  0.00  0.00 -0.01  0.00  0.61  0.00  0.00  0.00  0.00 99.90  7.41  84.0   0.2 149.9  1.00  1.00  1.00
 1982  82   168   158   7.8  23.0   5.0  0.00  0.36  0.73  0.00  0.00  0.00  0.00 -0.01  0.00  0.22  0.00  0.00  0.00  0.00 99.90 12.53  83.2   0.1 149.9  1.00  1.00  1.00
 1982  83   169   159   6.6  23.1   4.3  0.00  0.36  0.77  0.00  0.00  0.00  0.00 -0.01  0.00  0.34  0.00  0.00  0.00  0.00 99.90  7.31  82.4   0.3 150.0  1.00  1.00  1.00
 1982  84   170   160   3.9  23.1   2.5  0.00  0.35  0.89  0.00  0.23  0.00  0.00 -0.01  0.00  0.62  0.00  0.00  0.00  0.00 99.90  5.95  84.3   0.3 149.8  1.00  1.00  1.00
 1982  85   171   161   3.0  23.2   2.0  0.00  0.35  0.92  0.00  0.39  0.00  0.00 -0.01  0.00  0.69  0.00  0.00  0.00  0.00 99.90  6.50  83.0   0.3 149.6  1.00  1.00  1.00
 1982  86   172   162   5.6  23.2   3.6  0.00  0.34  0.82  0.00  0.00  0.00  0.00 -0.01  0.00  0.44  0.00  0.00  0.00  0.00 99.90  7.66  82.1   0.3 149.4  1.00  1.00  1.00
 1982  87   173   163   6.9  23.3   4.6  0.00  0.34  0.76  0.00  0.00  0.00  0.00 -0.01  0.00  0.31  0.00  0.00  0.00  0.00 99.90  9.68  81.4   0.2 149.0  1.00  1.00  1.00
 1982  88   174   164  10.3  23.5   6.8  0.00  0.34  0.63  0.00  0.00  0.00  0.00 -0.01  0.00  0.00  0.00  0.00  0.00  0.00 99.90 12.12  81.0   0.2 148.5  1.00  1.00  1.00
 1982  89   175   165  15.0  23.6  10.0  0.00  0.33  0.44  0.00  0.00  0.00  0.00 -0.01  0.00  0.00  0.00  0.00  0.00  0.00 99.90  3.92  81.4   0.6 147.4  0.93  0.94  0.99
 1982  90   176   166  10.9  23.8   7.3  0.00  0.33  0.61  0.00  0.00  0.00  0.08 -0.01  0.00  0.00  0.00  0.08  0.00  0.08 99.02  3.17  80.5   0.8 146.4  0.93  0.95  0.98
 1982  91   177   167  13.9  23.9   9.4  0.00  0.32  0.48  0.00  0.00  0.00  0.08 -0.01  0.00  0.00  0.00  0.08  0.00  0.08 85.41  2.85  79.6   0.9 145.5  0.91  0.92  0.96
 1982  92   178   168  17.0  24.1  11.5  0.00  0.32  0.36  0.00  0.00  0.00  0.11 -0.01  0.00  0.00  0.00  0.11  0.00  0.11 89.06  3.18  78.9   0.9 144.5  0.87  0.89  0.95
 1982  93   179   169   7.5  24.2   5.1  0.00  0.32  0.74  0.00  0.00  0.00  0.14 -0.01  0.00  0.25  0.00  0.14  0.00  0.14 72.23  2.77  77.6   1.1 143.6  0.89  0.91  0.96
 1982  94   180   170   5.2  24.3   3.6  0.00  0.31  0.83  0.00  0.00  0.00  0.13 -0.01  0.00  0.48  0.00  0.13  0.00  0.13 95.88  4.04  76.6   0.8 143.0  0.90  0.93  0.96
 1982  95   181   171   3.6  24.3   2.5  0.00  0.31  0.90  0.00  0.28  0.00  0.12 -0.01  0.00  0.64  0.00  0.12  0.00  0.12 99.90  8.95  82.0   0.4 142.6  0.91  0.94  0.97
 1982  96   182   172  -0.8  24.3   0.0  0.00  0.30  1.00  0.00  1.00  0.00  0.11 -0.01  0.00  1.00  0.00  0.11  0.00  0.11 99.90  6.03  80.4   0.6 142.5  0.91  0.94  0.97
 1982  97   183   173   3.0  24.3   2.1  0.00  0.30  0.92  0.00  0.39  0.00  0.10 -0.01  0.00  0.69  0.00  0.10  0.00  0.10 99.90 15.00  79.8   0.2 142.5  0.92  0.95  0.97
 1982  98   184   174   4.4  24.4   3.1  0.00  0.30  0.86  0.00  0.12  0.00  0.10 -0.01  0.00  0.56  0.00  0.10  0.00  0.10 99.90  7.71  79.1   0.5 142.3  0.92  0.96  0.97
 1982  99   185   175   4.1  24.4   2.9  0.00  0.29  0.87  0.00  0.17  0.00  0.09 -0.01  0.00  0.59  0.00  0.09  0.00  0.09 66.72  3.53  77.3   1.2 141.9  0.93  0.97  0.98
 1982 100   186   176   8.7  24.5   6.2  0.00  0.29  0.69  0.00  0.00  0.00  0.08 -0.01  0.00  0.13  0.00  0.08  0.00  0.08 60.00  3.47  75.8   1.3 141.5  0.94  0.98  0.98
 1982 101   187   177  13.6  24.7   9.7  0.00  0.28  0.50  0.00  0.00  0.00  0.07 -0.01  0.00  0.00  0.00  0.07  0.00  0.07 51.88  3.30  74.4   1.4 140.3  0.92  0.96  0.97
 1982 102   188   178  20.2  24.9  14.6  0.00  0.28  0.23  0.00  0.00  0.00  0.09 -0.01  0.00  0.02  0.00  0.09  0.00  0.09 38.31  2.48  72.9   1.9 138.9  0.88  0.91  0.95
 1982 103   189   179  16.1  25.1  11.7  0.00  0.28  0.40  0.00  0.00  0.00  0.14 -0.01  0.00  0.00  0.00  0.14  0.00  0.14 37.09  2.58  71.2   1.9 137.7  0.86  0.90  0.94
 1982 104   190   180  21.1  25.3  15.4  0.00  0.27  0.19  0.00  0.00  0.00  0.16 -0.01  0.00  0.08  0.00  0.16  0.00  0.16 30.41  2.31  69.4   2.3 136.5  0.83  0.87  0.93
 1982 105   191   181  24.2  25.6  17.7  0.00  0.27  0.07  0.00  0.00  0.00  0.19 -0.01  0.00  0.28  0.00  0.19  0.00  0.19 36.91  3.05  68.1   1.8 135.4  0.82  0.87  0.92
 1982 106   192   182  18.4  25.8  13.5  0.00  0.27  0.31  0.00  0.00  0.00  0.21 -0.01  0.00  0.00  0.00  0.21  0.00  0.21 82.00  7.15  67.7   0.8 134.4  0.81  0.88  0.92
 1982 107   193   183  10.0  25.9   7.4  0.00  0.26  0.64  0.00  0.00  0.00  0.22 -0.01  0.00  0.00  0.00  0.22  0.00  0.22 28.31  2.60  65.7   2.3 133.4  0.82  0.90  0.91
 1982 108   194   184  12.2  26.0   9.0  0.00  0.26  0.55  0.00  0.00  0.00  0.21 -0.01  0.00  0.00  0.00  0.21  0.00  0.21 26.59  2.71  63.7   2.4 132.4  0.82  0.90  0.90
 1982 109   195   185  15.3  26.1  11.4  0.00  0.25  0.43  0.00  0.00  0.00  0.20 -0.01  0.00  0.00  0.00  0.20  0.00  0.20 25.43  2.42  63.5   2.5 131.3  0.82  0.89  0.89
 1982 110   196   186   6.7  26.1   6.6  0.00  0.00  0.77  0.00  0.00  0.00  0.21 -0.01  0.00  0.33  0.00  0.21  0.00  0.21 27.63  2.81  61.1   2.2 130.3  0.83  0.90  0.91
 1982 111   197   187   7.0  26.1   7.0  0.00  0.00  0.76  0.00  0.00  0.00  0.19 -0.01  0.00  0.30  0.00  0.19  0.00  0.19 28.12  3.03  58.8   2.1 129.3  0.85  0.91  0.92
 1982 112   198   188   8.6  26.1   8.6  0.00  0.00  0.70  0.00  0.00  0.00  0.17 -0.01  0.00  0.14  0.00  0.17  0.00  0.17 21.78  2.53  56.2   2.6 128.2  0.86  0.92  0.91
 1982 113   199   189  11.7  26.1  11.7  0.00  0.00  0.57  0.00  0.00  0.00  0.16 -0.01  0.00  0.00  0.00  0.16  0.00  0.16 22.11  2.79  54.1   2.4 127.1  0.86  0.89  0.90
 1982 114   200   190  16.4  26.1  16.4  0.00  0.00  0.38  0.00  0.00  0.00  0.16 -0.01  0.00  0.00  0.00  0.16  0.00  0.16 21.98  2.50  52.4   2.4 126.0  0.84  0.85  0.90
 1982 115   201   191  13.1  26.1  13.1  0.00  0.00  0.52  0.00  0.00  0.00  0.18 -0.01  0.00  0.00  0.00  0.18  0.00  0.18 36.90  3.65  51.6   1.4 124.9  0.84  0.83  0.90
 1982 116   202   192  14.1  30.5  14.1  0.00  0.00  0.47  0.00  0.00  0.00  0.18 -0.01  0.00  0.00  0.00  0.18  0.00  0.18 15.67  1.57  49.1   3.1 124.0  0.83  0.79  0.89
 1982 117   203   193  10.6  31.0  10.6  0.00  0.00  0.62  0.00  0.00  0.00  0.20 -0.01  0.00  0.00  0.00  0.20  0.00  0.20 56.34  5.44  48.7   0.9 123.1  0.84  0.79  0.89
 1982 118   204   194   8.4  31.4   8.4  0.00  0.00  0.71  0.00  0.00  0.00  0.19 -0.01  0.00  0.16  0.00  0.19  0.00  0.19 99.90 15.00  51.5   0.2 122.3  0.85  0.80  0.90
 1982 119   205   195  10.0  31.9  10.0  0.00  0.00  0.64  0.00  0.00  0.00  0.18 -0.01  0.00  0.00  0.00  0.18  0.00  0.18 85.43  7.91  66.8   0.8 121.5  0.85  0.80  0.90
 1982 120   206   196  13.9  32.5  13.9  0.00  0.00  0.48  0.00  0.00  0.00  0.18 -0.01  0.00  0.00  0.00  0.18  0.00  0.18 48.29  6.69  65.7   1.4 120.9  0.87  0.82  0.90
 1982 121   207   197  16.1  33.3  16.1  0.00  0.00  0.39  0.00  0.00  0.00  0.15 -0.01  0.00  0.00  0.00  0.15  0.00  0.15 33.39  4.93  63.6   1.9 119.3  0.88  0.82  0.90
 1982 122   208   198  18.0  34.1  18.0  0.00  0.00  0.32  0.00  0.00  0.00  0.14 -0.01  0.00  0.00  0.00  0.14  0.00  0.14 23.65  3.78  60.8   2.6 117.9  0.88  0.80  0.90
 1982 123   209   199  22.0  35.2  22.0  0.00  0.00  0.16  0.00  0.00  0.00  0.14 -0.01  0.00  0.13  0.00  0.14  0.00  0.14 17.82  3.10  57.3   3.2 116.9  0.87  0.77  0.89
 1982 124   210   200  24.5  36.3  24.5  0.00  0.00  0.06  0.00  0.00  0.00  0.15 -0.01  0.00  0.30  0.00  0.15  0.00  0.15 13.35  2.39  53.2   4.0 116.1  0.88  0.74  0.89
 1982 125   211   201  18.0  37.1  18.0  0.00  0.00  0.32  0.00  0.00  0.00  0.14 -0.01  0.00  0.00  0.00  0.14  0.00  0.14 63.63  9.14  52.9   0.8 115.3  0.88  0.74  0.89
 1982 126   212   202  10.9  37.6  10.9  0.00  0.00  0.61  0.00  0.00  0.00  0.15 -0.01  0.00  0.00  0.00  0.15  0.00  0.15 44.06  3.94  83.4   1.9 114.8  0.88  0.73  0.89
 1982 127   213   203  14.4  38.3  14.4  0.00  0.00  0.46  0.00  0.00  0.00  0.15 -0.01  0.00  0.00  0.00  0.15  0.00  0.15 20.49  3.20  82.1   4.0 114.7  0.90  0.78  0.90
 1982 128   214   204  20.5  39.3  20.5  0.00  0.00  0.22  0.00  0.00  0.00  0.12 -0.01  0.00  0.04  0.00  0.12  0.00  0.12 16.49  2.82  77.0   4.7 112.9  0.91  0.77  0.90
 1982 129   215   205  22.5  40.4  22.5  0.00  0.00  0.14  0.00  0.00  0.00  0.11 -0.01  0.00  0.17  0.00  0.11  0.00  0.11 16.48  3.07  72.5   4.4 111.7  0.91  0.74  0.89
 1982 130   216   206  22.5  41.6  22.5  0.00  0.00  0.14  0.00  0.00  0.00  0.11 -0.01  0.00  0.17  0.00  0.11  0.00  0.11 21.37  4.26  69.5   3.3 111.1  0.94  0.83  0.91
 1982 131   217   207  22.0  42.7  22.0  0.00  0.00  0.16  0.00  0.00  0.00  0.07 -0.01  0.00  0.13  0.00  0.07  0.00  0.07 16.62  3.52  66.5   4.0 110.3  0.97  0.90  0.92
 1982 132   218   208  18.9  43.7  18.9  0.00  0.00  0.28  0.00  0.00  0.00  0.04 -0.01  0.00  0.00  0.00  0.04  0.00  0.04 54.36  7.94  92.4   1.7 109.7  0.99  0.94  0.92
 1982 133   219   209  20.0  44.8  20.0  0.00  0.00  0.24  0.00  0.00  0.00  0.01 -0.01  0.00  0.00  0.00  0.01  0.00  0.01 49.55  7.90  91.3   1.8 110.1  1.00  0.97  0.93
 1982 134   220   210  17.8  45.7  17.8  0.00  0.00  0.33  0.00  0.00  0.00  0.00 -0.01  0.00  0.00  0.00  0.00  0.00  0.00 47.95  7.85  90.6   1.9 110.5  1.00  1.00  0.94
 1982 135   221   211  17.8  46.6  17.8  0.00  0.00  0.33  0.00  0.00  0.00  0.00 -0.01  0.00  0.00  0.00  0.00  0.00  0.00 22.45  3.48  97.7   4.4 111.3  1.00  1.00  0.95
 1982 136   222   212  19.5  47.7  19.5  0.00  0.00  0.26  0.00  0.00  0.00  0.00 -0.01  0.00  0.00  0.00  0.00  0.00  0.00 51.65  8.72  98.2   1.9 111.9  1.00  1.00  0.95
 1982 137   223   213  19.5  48.7  19.5  0.00  0.00  0.26  0.00  0.00  0.00  0.00 -0.01  0.00  0.00  0.00  0.00  0.00  0.00 36.51  6.10 100.4   2.7 112.6  1.00  1.00  0.96
 1982 138   224   214  20.3  49.7  20.3  0.00  0.00  0.23  0.00  0.00  0.00  0.00 -0.01  0.00  0.02  0.00  0.00  0.00  0.00 22.76  3.97  97.6   4.3 113.2  1.00  1.00  0.96
 1982 139   225   215  23.6  53.8  23.6  0.00  0.00  0.10  0.00  0.00  0.00  0.00 -0.01  0.00  0.24  0.00  0.00  0.00  0.00 22.02  4.11  93.2   4.2 113.9  1.00  1.00  0.97
 1982 140   226   216  21.1  58.0  21.1  0.00  0.00  0.20  0.00  0.00  0.00  0.00 -0.01  0.00  0.07  0.00  0.00  0.00  0.00 38.12  7.41  91.0   2.4 114.5  1.00  1.00  0.97
 1982 141   227   217  18.0  64.0  18.0  0.00  0.00  0.32  0.00  0.00  0.00  0.00 -0.01  0.00  0.00  0.00  0.00  0.00  0.00 33.69  5.38 111.6   3.3 115.1  1.00  1.00  0.98
 1982 142   228   218  16.1  70.3  16.1  0.00  0.00  0.39  0.00  0.00  0.00  0.00 -0.01  0.00  0.00  0.00  0.00  0.00  0.00 42.64  7.01 109.5   2.6 115.8  1.00  1.00  0.98
 1982 143   229   219  18.0  71.7  18.0  0.00  0.00  0.32  0.00  0.00  0.00  0.00 -0.01  0.00  0.00  0.00  0.00  0.00  0.00 28.77  5.06 105.5   3.7 116.5  1.00  1.00  0.98
 1982 144   230   220  18.7  73.1  18.7  0.00  0.00  0.29  0.00  0.00  0.00  0.00 -0.01  0.00  0.00  0.00  0.00  0.00  0.00 72.04 12.85 104.4   1.4 117.1  1.00  1.00  0.99
 1982 145   231   221  20.0  74.7  20.0  0.00  0.00  0.24  0.00  0.00  0.00  0.00 -0.01  0.00  0.00  0.00  0.00  0.00  0.00 54.14  8.46 119.7   2.2 117.6  1.00  1.00  0.99
 1982 146   232   222  16.4  75.9  16.4  0.00  0.00  0.38  0.00  0.00  0.00  0.00 -0.01  0.00  0.00  0.00  0.00  0.00  0.00 36.88  5.26 140.6   3.8 118.1  1.00  1.00  0.99
 1982 147   233   223  18.4  77.4  18.4  0.00  0.00  0.31  0.00  0.00  0.00  0.00 -0.01  0.00  0.00  0.00  0.00  0.00  0.00 31.51  4.70 140.4   4.5 117.4  1.00  1.00  1.00
 1982 148   234   224  23.3  79.1  23.3  0.00  0.00  0.11  0.00  0.00  0.00  0.00 -0.01  0.00  0.22  0.00  0.00  0.00  0.00 50.15  7.88 133.8   2.7 113.4  1.00  1.00  1.00
 1982 149   235   225  21.4  80.2  21.4  0.00  0.00  0.18  0.00  0.00  0.00  0.00 -0.01  0.00  0.09  0.00  0.00  0.00  0.00 40.81  5.59 153.7   3.8 109.2  1.00  1.00  1.00
 1982 150   236   226  20.5  80.6  20.5  0.00  0.00  0.18  0.00  0.00  0.00  0.00 -0.01  0.00  0.04  0.00  0.00  0.00  0.00 51.86  7.43 147.4   2.8 103.2  1.00  1.00  1.00
 1982 151   237   227  17.8  81.0  17.8  0.00  0.00  0.18  0.00  0.00  0.00  0.00 -0.01  0.00  0.00  0.00  0.00  0.00  0.00 70.67  9.76 153.0   2.2  96.8  1.00  1.00  1.00
 1982 152   238   228  12.8  81.2  12.8  0.00  0.00  0.18  0.00  0.00  0.00  0.00 -0.01  0.00  0.00  0.00  0.00  0.00  0.00 35.44  5.41 138.8   3.9  84.8  1.00  1.00  1.00
 1982 153   239   229  15.2  81.5  15.2  0.00  0.00  0.18  0.00  0.00  0.00  0.00 -0.01  0.00  0.00  0.00  0.00  0.00  0.00 89.54 13.86 137.3   1.5  82.9  1.00  1.00  1.00
 1982 154   240   230  15.0  81.8  15.0  0.00  0.00  0.18  0.00  0.00  0.00  0.00 -0.01  0.00  0.00  0.00  0.00  0.00  0.00 99.90 15.00 137.5   1.0  81.4  1.00  1.00  1.00
 1982 155   241   231  17.0  82.2  17.0  0.00  0.00  0.18  0.00  0.00  0.00  0.00 -0.01  0.00  0.00  0.00  0.00  0.00  0.00 66.11 10.21 137.7   2.1  80.2  1.00  1.00  0.95
 1982 156   242   232  17.8  82.5  17.8  0.00  0.00  0.18  0.00  0.00  0.00  0.00 -0.01  0.00  0.00  0.00  0.00  0.00  0.00 42.66  6.78 134.0   3.1  79.3  1.00  1.00  0.95
 1982 157   243   233  25.5  83.0  25.5  0.00  0.00  0.18  0.00  0.05  0.00  0.00 -0.01  0.00  0.37  0.00  0.00  0.00  0.00 41.37  6.76 130.7   3.2  77.5  0.94  0.99  0.91
 1982 158   244   234  20.2  83.4  20.2  0.00  0.00  0.18  0.00  0.00  0.00  0.08 -0.01  0.00  0.02  0.00  0.08  0.00  0.08 35.69  5.52 138.2   3.9  76.8  0.89  0.99  0.88
 1982 159   245   235  25.8  83.9  25.8  0.00  0.00  0.18  0.00  0.08  0.00  0.16 -0.01  0.00  0.39  0.00  0.16  0.00  0.16 39.73  6.34 134.3   3.4  76.3  0.81  0.98  0.85
 1982 160   246   236  22.8  84.4  22.8  0.00  0.00  0.18  0.00  0.00  0.00  0.26 -0.01  0.00  0.18  0.00  0.26  0.00  0.26 39.25  5.68 148.1   3.8  75.4  0.73  0.97  0.83
 1982 161   247   237  16.4  84.7  16.4  0.00  0.00  0.18  0.00  0.00  0.00  0.38 -0.01  0.00  0.00  0.00  0.38  0.00  0.38 36.70  5.57 141.5   3.9  73.4  0.69  0.96  0.81
 1982 162   248   238  18.0  85.1  18.0  0.00  0.00  0.18  0.00  0.00  0.00  0.43 -0.01  0.00  0.00  0.00  0.43  0.00  0.43 89.69 13.79 139.9   1.6  72.8  0.62  0.95  0.80
 1982 163   249   239  19.8  85.4  19.8  0.00  0.00  0.18  0.00  0.00  0.00  0.53 -0.01  0.00  0.00  0.00  0.53  0.00  0.53 44.11  6.99 135.8   3.1  72.7  0.57  0.95  0.79
 1982 164   250   240  20.9  85.9  20.9  0.00  0.00  0.18  0.00  0.00  0.00  0.61 -0.01  0.00  0.06  0.00  0.61  0.00  0.61 59.43  8.87 133.1   2.2  72.0  0.52  0.95  0.78
 1982 165   251   241  23.9  86.3  23.9  0.00  0.00  0.18  0.00  0.00  0.00  0.68 -0.01  0.00  0.26  0.00  0.68  0.00  0.68 69.62  9.98 131.4   1.9  71.7  0.49  0.95  0.77
 1982 166   252   242  22.5  86.8  22.5  0.00  0.00  0.18  0.00  0.00  0.00  0.73 -0.01  0.00  0.17  0.00  0.73  0.00  0.73 54.50  6.81 150.0   2.8  71.3  0.47  0.95  0.77
 1982 167   253   243  18.6  87.1  18.6  0.00  0.00  0.18  0.00  0.00  0.00  0.78 -0.01  0.00  0.00  0.00  0.78  0.00  0.78 42.18  6.29 144.0   3.4  70.8  0.45  0.96  0.77
 1982 168   254   244  21.1  87.6  21.1  0.00  0.00  0.18  0.00  0.00  0.00  0.82 -0.01  0.00  0.07  0.00  0.82  0.00  0.82 56.12  8.63 139.7   2.5  69.7  0.44  0.96  0.76
 1982 169   255   245  21.1  88.0  21.1  0.00  0.00  0.18  0.00  0.00  0.00  0.85 -0.01  0.00  0.07  0.00  0.85  0.00  0.85 72.53 11.41 136.5   1.9  69.8  0.43  0.97  0.76
 1982 170   256   246  19.2  88.4  19.2  0.00  0.00  0.18  0.00  0.00  0.00  0.87 -0.01  0.00  0.00  0.00  0.87  0.00  0.87 50.41  7.55 132.0   2.6  69.4  0.42  0.97  0.76
 1982 171   257   247  22.8  88.8  22.8  0.00  0.00  0.18  0.00  0.00  0.00  0.89 -0.01  0.00  0.18  0.00  0.89  0.00  0.89 48.03  7.00 128.3   2.7  69.4  0.42  0.98  0.76
 1982 172   258   248  22.2  89.2  22.2  0.00  0.00  0.18  0.00  0.00  0.00  0.92 -0.01  0.00  0.15  0.00  0.92  0.00  0.92 63.66  9.42 126.0   2.0  68.8  0.41  0.99  0.76
 1982 173   259   249  20.8  89.7  20.8  0.00  0.00  0.18  0.00  0.00  0.00  0.95 -0.01  0.00  0.06  0.00  0.95  0.00  0.95 60.86  8.18 138.5   2.3  68.7  0.41  0.99  0.76
 1982 174   260   250  21.7  90.2  21.7  0.00  0.00  0.18  0.00  0.00  0.00  0.97 -0.01  0.00  0.11  0.00  0.97  0.00  0.97 99.90 15.00 135.5   1.3  68.3  0.40  1.00  0.76

*DSSAT Cropping System Model Ver. 4.8.5.000 -release  SEP 11, 2025 22:39:39

*RUN   3        : DRYLAND  - 180 KG N/HA SP CSCER048 KSAS8101    3
 MODEL          : CSCER048 - Wheat
 EXPERIMENT     : KSAS8101 WH N RESPONSE,KANSAS STATE  3FE(N)*2IR  (DSSAT3)
 DATA PATH      :
 TREATMENT  3   : DRYLAND  - 180 KG N/HA SP CSCER048
  
!........DATES.......  TEMP STAGE  ...PHENOLOGY....  .......PHOTOSYNTHESIS.......  .....GROWTH.....  ..TILLERS. WATER STRESS DETERMINANTS N STRESS DETERMINANTS       
@YEAR DOY   DAS   DAP TMEAN  GSTD    DU VRNFD DYLFD TFGEM  WFGE  TFPD  WFPD  NFPD CO2FD RSFPD  TFGD  WFGD  NFGD  WFTD  NFTD WAVRD WUPRD  SWXD  EOPD  SNXD LN%RD SN%RD RN%RD      
 1981 289    10     0  12.8   0.0  12.8  1.00  0.00  0.53  0.00  0.00  0.00  0.00 -0.01  0.00  0.00  0.00  0.00  0.00  0.00 99.90  1.00   3.8   0.0 268.6  0.00  0.00  0.00
 1981 290    11     1  16.1   5.6   0.0  1.00  0.00  0.40  0.00  0.00  0.00  0.00 -0.01  0.00  0.00  0.00  0.00  0.00  0.00 99.90  1.00   7.0   0.0 268.9  0.00  0.00  0.00
 1981 291    12     2   9.4   6.5   0.0  0.99  0.00  0.66  0.00  0.00  0.00  0.00 -0.01  0.00  0.06  0.00  0.00  0.00  0.00 99.90  1.00   7.1   0.0 269.4  0.00  0.00  1.00
 1981 292    13     3  12.2   7.8   0.2  0.98  0.00  0.55  0.00  0.00  0.00  0.00 -0.01  0.00  0.00  0.00  0.00  0.00  0.00 99.90  1.00   6.7   0.0 269.8  0.00  0.00  1.00
 1981 293    14     4  17.5   9.7   0.4  0.98  0.00  0.34  0.00  0.00  0.00  0.00 -0.01  0.00  0.00  0.00  0.00  0.00  0.00 99.90  1.00   9.0   0.0 270.1  0.00  0.00  1.00
 1981 294    15     5  11.7  10.0   0.3  0.97  0.00  0.57  0.00  0.00  0.00  0.00 -0.01  0.00  0.00  0.00  0.00  0.00  0.00 99.90  1.00  10.2   0.0 270.4  0.00  0.00  1.00
